timestamp,time_seconds,status_code,error_reason
1619375692.8518262,0.12507939338684082,200,
1619375693.9782114,0.15671658515930176,200,
1619375695.1362238,0.11828804016113281,200,
1619375696.2557898,0.1327812671661377,200,
1619375697.3898613,0.582089900970459,200,
1619375698.9781506,12.43631887435913,200,
1619375712.4157603,5.156795978546143,200,
1619375718.573844,0.14690089225769043,200,
1619375719.722027,0.1239161491394043,200,
1619375720.8472512,0.12218403816223145,200,
1619375721.9707272,0.1337451934814453,200,
1619375723.1057637,0.12217164039611816,200,
1619375724.2292259,0.11566329002380371,200,
1619375725.346177,5.18255090713501,200,
1619375731.5300183,0.7992615699768066,200,
1619375733.330571,0.12911677360534668,200,
1619375734.4609754,0.1829237937927246,200,
1619375735.645185,1.1050162315368652,200,
1619375737.75149,0.15257525444030762,200,
1619375738.9053555,1.0345864295959473,200,
1619375740.9412298,0.18397092819213867,200,
1619375742.1265,0.21566319465637207,200,
1619375743.3435001,0.27625441551208496,200,
1619375744.621044,0.5919671058654785,200,
1619375746.2142909,0.1202402114868164,200,
1619375747.3358274,0.9970684051513672,200,
1619375749.3341858,0.12186408042907715,200,
1619375750.4573412,0.18320536613464355,200,
1619375751.6418345,0.12014341354370117,200,
1619375752.763269,0.4489593505859375,200,
1619375754.2135143,0.3212614059448242,200,
