timestamp,time_seconds,status_code,error_reason
1619397711.6336765,0.11860847473144531,200,
1619397712.7535462,0.13352155685424805,200,
1619397713.8883758,0.12297892570495605,200,
1619397715.0126333,0.13181614875793457,200,
1619397716.145727,0.1280510425567627,200,
1619397717.2750535,0.1147146224975586,200,
1619397718.3910503,0.1272432804107666,200,
1619397719.5195608,0.12529778480529785,200,
1619397720.6461253,1.9504523277282715,200,
1619397723.5978863,1.4314558506011963,200,
1619397726.0306218,1.3757975101470947,200,
1619397728.4077008,1.321605920791626,200,
1619397730.730582,1.3562612533569336,200,
1619397733.0881166,1.4559576511383057,200,
1619397735.5453486,1.479198694229126,200,
1619397738.02583,1.3339383602142334,200,
1619397740.3610265,1.5730912685394287,200,
1619397742.9353883,0.2894399166107178,200,
1619397744.2261083,1.2741172313690186,200,
1619397746.5015008,1.4564664363861084,200,
1619397748.9592474,0.8418912887573242,200,
1619397750.8024082,2.209998607635498,200,
1619397754.0136857,0.12264370918273926,200,
1619397755.1376085,0.1278374195098877,200,
1619397756.2667205,0.11867475509643555,200,
1619397757.3866673,0.12229704856872559,200,
1619397758.510238,0.1203455924987793,200,
