timestamp,time_seconds,status_code,error_reason
1619378614.8647346,0.12799739837646484,200,
1619378615.9940484,0.11417675018310547,200,
1619378617.1095166,0.11974000930786133,200,
1619378618.230544,0.12672996520996094,200,
1619378619.358557,0.12991714477539062,200,
1619378620.4897583,0.12289643287658691,200,
1619378621.6188974,0.1250438690185547,200,
1619378622.7452352,0.1315748691558838,200,
1619378623.878099,0.23438239097595215,200,
1619378625.1137698,0.7466566562652588,200,
1619378626.8617144,0.15131664276123047,200,
1619378628.0143244,0.11007118225097656,200,
1619378629.1256852,0.11314630508422852,200,
1619378630.239365,0.10423994064331055,200,
1619378631.3448944,0.11636972427368164,200,
1619378632.4625905,0.09876513481140137,200,
1619378633.5626378,0.09817361831665039,200,
1619378634.6621008,0.10284543037414551,200,
1619378635.7662354,0.14635753631591797,200,
1619378636.913889,0.09828543663024902,200,
1619378638.0134628,0.10908269882202148,200,
1619378639.1238363,1.1238269805908203,200,
1619378641.2489502,0.10216236114501953,200,
1619378642.3524292,0.11491513252258301,200,
1619378643.46867,0.11503863334655762,200,
1619378644.5849943,0.10235047340393066,200,
1619378645.6885436,0.11545109748840332,200,
1619378646.8052864,0.10714983940124512,200,
1619378647.913723,0.11743974685668945,200,
1619378649.032523,0.10495471954345703,200,
1619378650.1387658,0.10493850708007812,200,
1619378651.2449918,0.11398744583129883,200,
1619378652.3602679,0.10447454452514648,200,
1619378653.466026,1.0541763305664062,200,
1619378655.521488,0.18328166007995605,200,
1619378656.7060575,0.11504554748535156,200,
1619378657.8223948,0.11238360404968262,200,
1619378658.9361608,0.09557485580444336,200,
1619378660.0330238,0.10914874076843262,200,
1619378661.1434646,0.10325336456298828,200,
1619378662.2480116,0.11354970932006836,200,
1619378663.3628488,0.11425328254699707,200,
1619378664.4784048,0.10735821723937988,200,
1619378665.587046,0.10092687606811523,200,
1619378666.6892984,0.11950087547302246,200,
1619378667.8100834,0.11279630661010742,200,
1619378668.9232833,0.10688900947570801,200,
1619378670.0314596,0.10589218139648438,200,
1619378671.1386497,0.11033749580383301,200,
1619378672.2502756,0.10427451133728027,200,
1619378673.3558383,0.11077523231506348,200,
1619378674.4679039,0.10915875434875488,200,
1619378675.5783494,1.114774227142334,200,
1619378677.6944437,0.13589239120483398,200,
1619378678.831625,0.12109827995300293,200,
1619378679.954011,0.12039327621459961,200,
1619378681.0756931,0.15630173683166504,200,
1619378682.2332788,0.11617541313171387,200,
1619378683.3507426,0.1273801326751709,200,
1619378684.479411,0.11784100532531738,200,
1619378685.5985363,0.1265861988067627,200,
1619378686.7264197,0.13111352920532227,200,
