timestamp,time_seconds,status_code,error_reason
1619370053.7070446,0.3084602355957031,200,
1619370055.0168078,0.12291717529296875,200,
1619370056.1410034,0.18433809280395508,200,
1619370057.3266184,0.18141961097717285,200,
1619370058.509317,0.17553138732910156,200,
1619370059.6861236,43.68357038497925,200,
1619370104.3709826,0.19054722785949707,200,
1619370105.562805,0.10095024108886719,200,
1619370106.6650314,0.16136837005615234,200,
1619370107.827703,0.12559247016906738,200,
1619370108.9545696,0.17574667930603027,200,
1619370110.131596,0.1579270362854004,200,
1619370111.2908,0.16403865814208984,200,
1619370112.4562266,0.12211251258850098,200,
1619370113.5796485,0.20416760444641113,200,
1619370114.7850988,0.13141298294067383,200,
1619370115.917802,0.23369431495666504,200,
1619370117.1528037,0.13388943672180176,200,
1619370118.292925,0.12857317924499512,200,
1619370119.4227915,0.1253807544708252,200,
1619370120.549469,0.12986350059509277,200,
1619370121.680623,0.1367800235748291,200,
1619370122.818695,0.14150595664978027,200,
1619370123.9615335,0.12331724166870117,200,
1619370125.0861402,0.13178515434265137,200,
1619370126.219139,0.13197064399719238,200,
1619370127.3524036,0.15657353401184082,200,
1619370128.5102773,0.12702083587646484,200,
1619370129.6385894,0.12989592552185059,200,
1619370130.7697926,0.13643550872802734,200,
1619370131.907509,0.12582969665527344,200,
