timestamp,time_seconds,status_code,error_reason
1619377963.1873593,0.30603790283203125,200,
1619377964.49471,0.19320416450500488,200,
1619377965.689198,0.16472244262695312,200,
1619377966.8551962,0.18092632293701172,200,
1619377968.037403,0.16644835472106934,200,
1619377969.205176,0.18453431129455566,200,
1619377970.3909838,0.2567722797393799,200,
1619377971.6490405,0.16823673248291016,200,
1619377972.8185656,0.12564349174499512,200,
1619377973.9454873,0.12545299530029297,200,
1619377975.072221,0.16318845748901367,200,
1619377976.2366936,0.17461514472961426,200,
1619377977.4125886,0.170151948928833,200,
1619377978.5840228,0.20023870468139648,200,
1619377979.7855434,0.12346291542053223,200,
1619377980.9102874,0.16243219375610352,200,
1619377982.0740085,0.127960205078125,200,
1619377983.203255,0.12253570556640625,200,
1619377984.3270733,0.17064547538757324,200,
1619377985.498991,0.12624216079711914,200,
1619377986.6265588,0.12388372421264648,200,
1619377987.7517238,0.12286996841430664,200,
1619377988.875873,0.13419723510742188,200,
1619377990.011355,0.12130880355834961,200,
1619377991.1339552,0.11743283271789551,200,
1619377992.2526598,0.1271674633026123,200,
1619377993.3811061,0.1360185146331787,200,
1619377994.5184116,0.12708210945129395,200,
1619377995.6467803,0.12278056144714355,200,
1619377996.770845,0.13115191459655762,200,
1619377997.9032774,0.12426519393920898,200,
1619377999.0288546,0.13136076927185059,200,
1619378000.1614988,0.1271216869354248,200,
1619378001.2899017,0.12974810600280762,200,
1619378002.4209266,0.12947702407836914,200,
1619378003.5513587,0.11980175971984863,200,
1619378004.6724825,0.12002968788146973,200,
1619378005.7937958,0.1400766372680664,200,
1619378006.935152,0.1685183048248291,200,
1619378008.1049516,0.13479971885681152,200,
1619378009.2410414,0.13516998291015625,200,
1619378010.3774889,0.12819910049438477,200,
1619378011.506965,0.14289045333862305,200,
1619378012.6511385,0.1253652572631836,200,
1619378013.7777922,0.12569379806518555,200,
1619378014.9047716,0.4739861488342285,200,
1619378016.3800359,0.2921590805053711,200,
1619378017.6734805,0.3854818344116211,200,
1619378019.060252,0.16977763175964355,200,
1619378020.231342,0.1359081268310547,200,
1619378021.3685386,0.12537193298339844,200,
1619378022.4951794,0.12295794486999512,200,
1619378023.6193411,0.17877769470214844,200,
1619378024.7994063,0.3016500473022461,200,
1619378026.1023414,0.1607527732849121,200,
1619378027.264422,0.11877751350402832,200,
1619378028.3844836,0.26800012588500977,200,
1619378029.6537712,0.15601539611816406,200,
1619378030.8110702,0.16250371932983398,200,
1619378031.9748602,0.19423317909240723,200,
1619378033.1703825,0.17927098274230957,200,
1619378034.3509376,0.16097402572631836,200,
1619378035.513193,0.31629419326782227,200,
1619378036.8307722,0.17812824249267578,200,
1619378038.0101817,0.29578518867492676,200,
1619378039.3072505,0.3438107967376709,200,
1619378040.6523838,0.14764046669006348,200,
1619378041.801309,0.1555314064025879,200,
1619378042.9581237,0.15943551063537598,200,
1619378044.1188524,0.17109298706054688,200,
1619378045.291252,0.356231689453125,200,
1619378046.6487749,0.14363336563110352,200,
1619378047.79369,0.14516210556030273,200,
1619378048.9393067,0.14995336532592773,200,
1619378050.0905435,0.13784146308898926,200,
1619378051.2296748,0.14403200149536133,200,
1619378052.3749878,0.2208554744720459,200,
1619378053.5971277,0.12357664108276367,200,
1619378054.7219932,0.1481003761291504,200,
1619378055.871416,0.15156221389770508,200,
