timestamp,time_seconds,status_code,error_reason
1619373782.7550368,0.15755033493041992,200,
1619373783.9139116,0.12502741813659668,200,
1619373785.0402348,0.15445685386657715,200,
1619373786.196002,0.14748024940490723,200,
1619373787.3447788,0.13283705711364746,200,
1619373788.478906,0.1359550952911377,200,
1619373789.6162074,0.1204535961151123,200,
1619373790.737954,0.12624239921569824,200,
1619373791.8654969,0.1468362808227539,200,
1619373793.0136266,21.45970344543457,200,
1619373815.4746268,1.2518141269683838,200,
1619373817.727735,5.656465768814087,200,
1619373824.3854957,5.653355836868286,200,
1619373831.04015,0.6013824939727783,200,
1619373832.6428242,0.10659337043762207,200,
1619373833.7507234,0.14508461952209473,200,
1619373834.8971014,0.14519429206848145,200,
1619373836.0436337,5.424798011779785,200,
1619373842.4697373,0.15047025680541992,200,
1619373843.6215081,0.7493116855621338,200,
1619373845.372117,0.14078235626220703,200,
1619373846.5142038,0.13142132759094238,200,
1619373847.6469636,0.1482231616973877,200,
1619373848.796517,0.13810062408447266,200,
1619373849.9358284,0.1726236343383789,200,
1619373851.1097476,0.19440913200378418,200,
1619373852.3054533,0.5372147560119629,200,
1619373853.843969,0.9773600101470947,200,
1619373855.8226717,0.12656402587890625,200,
1619373856.9505656,0.14109420776367188,200,
